Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
19:44:51,D0,19.14,73.0,3686.0,1447.0,1078.0,0,649
19:44:51,D0,19.14,73.0,3686.0,1447.0,1078.0,0,650
19:44:52,D0,19.14,73.0,3684.0,1449.0,1078.0,0,651
19:44:52,D0,19.14,73.0,3684.0,1449.0,1078.0,0,652
19:44:53,D0,19.14,73.0,3684.0,1449.0,1078.0,0,653
19:44:53,D0,19.14,73.0,3684.0,1449.0,1078.0,0,654
19:44:54,D0,19.14,73.0,3684.0,1449.0,1078.0,0,655
19:44:54,D0,19.14,73.0,3684.0,1449.0,1078.0,0,656
19:44:55,D0,19.14,73.0,3684.0,1449.0,1078.0,0,657
19:44:55,D0,19.14,73.0,3684.0,1449.0,1078.0,0,658
19:44:56,D0,19.14,73.0,3684.0,1449.0,1078.0,0,659
19:44:56,D0,19.14,73.0,3684.0,1449.0,1078.0,0,660
19:44:57,D0,19.14,73.0,3684.0,1449.0,1078.0,0,661
19:44:57,D0,19.14,73.0,3684.0,1449.0,1078.0,0,662
19:44:58,D0,19.14,73.0,3684.0,1449.0,1078.0,0,663
19:44:58,D0,19.14,73.0,3685.0,1450.0,1080.0,0,664
19:44:59,D0,19.14,73.0,3685.0,1450.0,1080.0,0,665
19:44:59,D0,19.14,73.0,3685.0,1450.0,1080.0,0,666
19:45:00,D0,19.14,73.0,3685.0,1450.0,1080.0,0,667
19:45:00,D0,19.14,73.0,3685.0,1450.0,1080.0,0,668
19:45:01,D0,19.14,73.0,3687.0,1450.0,1079.0,0,669
19:45:01,D0,19.14,73.0,3690.0,1448.0,1076.0,0,670
19:45:02,D0,19.14,73.0,3690.0,1448.0,1076.0,0,671
19:45:02,D0,19.14,73.0,3690.0,1448.0,1076.0,0,672
19:45:03,D0,19.14,73.0,3690.0,1448.0,1076.0,0,673
19:45:03,D0,19.14,73.0,3689.0,1448.0,1079.0,0,674
19:45:04,D0,19.14,73.0,3689.0,1448.0,1079.0,0,675
19:45:05,D0,19.14,73.0,3689.0,1448.0,1079.0,0,676
19:45:05,D0,19.14,73.0,3689.0,1448.0,1079.0,0,677
19:45:06,D0,19.14,73.0,3689.0,1448.0,1079.0,0,678
19:45:06,D0,19.14,73.0,3689.0,1448.0,1079.0,0,679
19:45:07,D0,19.14,73.0,3689.0,1448.0,1079.0,0,680
19:45:07,D0,19.14,73.0,3689.0,1448.0,1079.0,0,681
19:45:08,D0,19.14,73.0,3689.0,1448.0,1079.0,0,682
19:45:08,D0,19.14,73.0,3689.0,1448.0,1079.0,0,683
19:45:09,D0,19.14,73.0,3689.0,1448.0,1079.0,0,684
19:45:09,D0,19.14,73.0,3689.0,1448.0,1079.0,0,685
19:45:10,D0,19.14,73.0,3689.0,1448.0,1079.0,0,686
19:45:10,D0,19.14,73.0,3690.0,1463.0,1073.0,0,687
19:45:11,D0,19.14,73.0,3690.0,1463.0,1073.0,0,688
19:45:11,D0,19.14,73.0,3692.0,1461.0,1067.0,0,689
19:45:12,D0,19.14,73.0,3690.0,1461.0,1066.0,0,690
19:45:12,D0,19.14,73.0,3689.0,1461.0,1067.0,0,691
19:45:13,D0,19.14,73.0,3689.0,1461.0,1067.0,0,692
19:45:13,D0,19.14,73.0,3689.0,1461.0,1067.0,0,693
19:45:14,D0,19.14,73.0,3689.0,1461.0,1067.0,0,694
19:45:14,D0,19.14,73.0,3689.0,1461.0,1067.0,0,695
19:45:15,D0,19.14,73.0,3694.0,1463.0,1064.0,0,696
19:45:15,D0,19.14,73.0,3694.0,1462.0,1064.0,0,697
19:45:16,D0,19.14,73.0,3694.0,1462.0,1064.0,0,698
19:45:17,D0,19.14,73.0,3694.0,1462.0,1064.0,0,699
19:45:17,D0,19.14,73.0,3694.0,1462.0,1064.0,0,700
19:45:18,D0,19.14,73.0,3694.0,1462.0,1064.0,0,701
19:45:18,D0,19.14,73.0,3694.0,1462.0,1064.0,0,702
19:45:19,D0,19.14,73.0,3694.0,1462.0,1064.0,0,703
19:45:19,D0,19.14,73.0,3691.0,1459.0,1068.0,0,704
19:45:20,D0,19.14,73.0,3691.0,1459.0,1068.0,0,705
19:45:20,D0,19.14,73.0,3691.0,1459.0,1068.0,0,706
19:45:21,D0,19.14,73.0,3691.0,1459.0,1068.0,0,707
